image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,wattage,800.0 watt
https://m.media-amazon.com/images/I/61HXgujoxpL.jpg,752266,wattage,150.0 watt
https://m.media-amazon.com/images/I/613G8GOyLSL.jpg,752266,wattage,150.0 watt
https://m.media-amazon.com/images/I/71YyZ2iPyZL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/81K3JwUCnQL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/817vo3DcCNL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/61Fwq4GeTmL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/811VfR10yxL.jpg,752266,wattage,0.55 watt
https://m.media-amazon.com/images/I/71XK5d3Oh9L.jpg,416664,wattage,49.0 watt
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/51ZpARXmu+L.jpg,641642,wattage,8.0 watt
https://m.media-amazon.com/images/I/71A7RiB2IIS.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61UkMSPhLSS.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/616QEdZeLGL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61nvPvyO7kL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/51WaQdTFyhL.jpg,955292,wattage,3.0 watt
https://m.media-amazon.com/images/I/711pKODV8fL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,wattage,21.6 watt
https://m.media-amazon.com/images/I/51MfQdcFO4L.jpg,318770,wattage,20.0 watt
https://m.media-amazon.com/images/I/81-qTUhd0eL.jpg,211213,wattage,1000.0 watt
https://m.media-amazon.com/images/I/81MuNrz5V4L.jpg,211213,wattage,800.0 watt
https://m.media-amazon.com/images/I/51E+rGvwO0L.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/41-GUSWgzWL.jpg,752266,wattage,72.0 watt
https://m.media-amazon.com/images/I/41fX-OWziML.jpg,752266,wattage,54.0 watt
https://m.media-amazon.com/images/I/71dl7T4AWKL.jpg,318770,wattage,66.0 watt
https://m.media-amazon.com/images/I/71pvXAM5PWL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/616k4sH4pZL.jpg,318770,wattage,20.0 watt
https://m.media-amazon.com/images/I/7122mFDMKdL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/914b-Rbu8sL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/81Lk7YnVq6L.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71slQD6kfYL.jpg,983323,wattage,210.0 watt
https://m.media-amazon.com/images/I/51xVMJXeyUL.jpg,318770,wattage,15.0 watt
https://m.media-amazon.com/images/I/61kZYqMZkBL.jpg,955292,wattage,20.0 watt
https://m.media-amazon.com/images/I/51U1AUHfy4S.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/61K8Ua5gvkS.jpg,276700,wattage,1800.0 watt
https://m.media-amazon.com/images/I/71g2vdmxGyL.jpg,318770,wattage,8.0 watt
https://m.media-amazon.com/images/I/71yMHX+ppyL.jpg,179080,wattage,500.0 watt
https://m.media-amazon.com/images/I/61BMmDbNW8L.jpg,641642,wattage,1500.0 watt
https://m.media-amazon.com/images/I/810ryosCrBL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/31UmFlrQMDL.jpg,752266,wattage,2.4 watt
https://m.media-amazon.com/images/I/71BszUAOVeL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/812lr7CRloL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/61TEY5m2GgL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/81arbJffdPL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71ZmYw6CTYL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/7136MqXmKCL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71JQ5jxcFUL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/91mAaKY+tkL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/61OrBpekpSS.jpg,318770,wattage,600.0 watt
https://m.media-amazon.com/images/I/61r7Vx4HOKL.jpg,752266,wattage,42.0 watt
https://m.media-amazon.com/images/I/61BGKRq2UyL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/615svlFid7L.jpg,412008,wattage,3.0 horsepower
https://m.media-amazon.com/images/I/61gOJt1TGiL.jpg,955292,wattage,0.75 watt
https://m.media-amazon.com/images/I/51NRvNR4b8L.jpg,955292,wattage,0.75 watt
https://m.media-amazon.com/images/I/71rBXe0Dz5L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/6103+YwyRPL.jpg,641642,wattage,750.0 watt
https://m.media-amazon.com/images/I/61ubO35QGFL.jpg,318770,wattage,22.5 watt
https://m.media-amazon.com/images/I/71CteQL4iVL.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/51f2HADG6cL.jpg,412008,wattage,4.0 watt
https://m.media-amazon.com/images/I/71CE2IDHBhL.jpg,892291,wattage,22.0 kilowatt
https://m.media-amazon.com/images/I/61Q1WniHY7L.jpg,318770,wattage,30.0 watt
https://m.media-amazon.com/images/I/612blo+TdmL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/7156NqPf4UL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,wattage,6.0 watt
https://m.media-amazon.com/images/I/512o5+oehqL.jpg,955292,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/61SidPhzVeL.jpg,641642,wattage,750.0 watt
https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,wattage,750.0 watt
https://m.media-amazon.com/images/I/61IycVGaGYL.jpg,752266,wattage,1.5 watt
https://m.media-amazon.com/images/I/91uasSuDsPL.jpg,416664,wattage,5.0 watt
https://m.media-amazon.com/images/I/61pZJrFLlJL.jpg,752266,wattage,18.0 watt
https://m.media-amazon.com/images/I/6157bXX60ZL.jpg,752266,wattage,18.0 watt
https://m.media-amazon.com/images/I/61SpC5WTqbL.jpg,416664,wattage,1.0 watt
https://m.media-amazon.com/images/I/7195HI0YTAL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71h54G+5RZL.jpg,955292,wattage,60.0 watt
https://m.media-amazon.com/images/I/81yJRIOWHnL.jpg,955292,wattage,100.0 watt
https://m.media-amazon.com/images/I/61kdwY77JlL.jpg,318770,wattage,70.0 watt
https://m.media-amazon.com/images/I/71u-oFZfdZL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/71XmYwRrjhL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/719rKIJHZvL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/71KDFqKkNnL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/71tWWgkVz4L.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/71A9Th6kL0L.jpg,860821,wattage,65.0 watt
https://m.media-amazon.com/images/I/61-oywTTsiL.jpg,860821,wattage,50.0 watt
https://m.media-amazon.com/images/I/71b4qPxCyUL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/51nd5k5TgfL.jpg,752266,wattage,12.0 watt
https://m.media-amazon.com/images/I/71UxMILZyJL.jpg,318770,wattage,550.0 watt
https://m.media-amazon.com/images/I/71aakaw+bTL.jpg,318770,wattage,550.0 watt
https://m.media-amazon.com/images/I/61A9pJH9ilL.jpg,752266,wattage,15.0 watt
https://m.media-amazon.com/images/I/815ItNAU7kL.jpg,416664,wattage,3.0 watt
https://m.media-amazon.com/images/I/71oElnCL8CL.jpg,179080,wattage,750.0 watt
https://m.media-amazon.com/images/I/81YmELdFV4L.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/41U81jvU+6L.jpg,416664,wattage,3.0 watt
https://m.media-amazon.com/images/I/71zvXfQdJvL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71SnDFW7SAL.jpg,318770,wattage,850.0 watt
https://m.media-amazon.com/images/I/61afe7W7xtS.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/71x2tLxf86L.jpg,318770,wattage,40.0 watt
https://m.media-amazon.com/images/I/61xu7f6H3vL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/71e0NqMEyPL.jpg,318770,wattage,40.0 watt
https://m.media-amazon.com/images/I/81zUdmBNl+L.jpg,318770,wattage,"[0.0, 40.0] watt"
https://m.media-amazon.com/images/I/71qoMhhZZJL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/71x+J7kqPNL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71BtuagQxdL.jpg,752266,wattage,108.0 watt
https://m.media-amazon.com/images/I/71qX7HjnhuL.jpg,416664,wattage,50.0 watt
https://m.media-amazon.com/images/I/61qWRK1zjVL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61MlKxjxJGL.jpg,860821,wattage,13.0 watt
https://m.media-amazon.com/images/I/31oVbuPtMYL.jpg,752266,wattage,35.0 watt
https://m.media-amazon.com/images/I/41wYMjYGJ3L.jpg,752266,wattage,35.0 watt
https://m.media-amazon.com/images/I/61ybpOhijrL.jpg,752266,wattage,36.0 watt
https://m.media-amazon.com/images/I/710k9qKJYyL.jpg,752266,wattage,"[20.0, 40.0] watt"
https://m.media-amazon.com/images/I/81271EKtwuL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71x+VqFP6AL.jpg,892291,wattage,0.352 kilowatt hour
https://m.media-amazon.com/images/I/61lIcqZEQ0L.jpg,892291,wattage,234.233 kilowatt hour
https://m.media-amazon.com/images/I/81+tdG6q26L.jpg,892291,wattage,7.4 kilowatt
https://m.media-amazon.com/images/I/71T9MATCrHL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/61QEceaEPhL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/715ZbqmED0L.jpg,318770,wattage,5.0 watt
https://m.media-amazon.com/images/I/617EVKlxH-L.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71NyirmPQaL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/41NJVeEAKqL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/71y9Tt9YnpL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/71zrwf3C-vL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/81+0uWW2YSL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/81bITc7TE0L.jpg,179080,wattage,750.0 watt
https://m.media-amazon.com/images/I/61w1xF7ODdL.jpg,860821,wattage,"[1.0, 2.0] watt"
https://m.media-amazon.com/images/I/71hirDMYDDL.jpg,276700,wattage,1910.269 watt
https://m.media-amazon.com/images/I/51o6rsIo9eL.jpg,892291,wattage,7.5 watt
https://m.media-amazon.com/images/I/81-8eLbIKgL.jpg,752266,wattage,33.0 watt
https://m.media-amazon.com/images/I/71Y-MJcL7xL.jpg,752266,wattage,1080.0 watt
https://m.media-amazon.com/images/I/71+JcrSYmPL.jpg,752266,wattage,1080.0 watt
https://m.media-amazon.com/images/I/71Dd47cHsxL.jpg,416664,wattage,50.0 watt
https://m.media-amazon.com/images/I/51ODi9-QapL.jpg,648011,wattage,55.0 watt
https://m.media-amazon.com/images/I/61SSk6TCZkL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/71Qrv5Yzf1L.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/61b1wR6iNaL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71j9qiiN77L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61mQ0Gkzi+L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71l-pcmw38L.jpg,318770,wattage,66.0 watt
https://m.media-amazon.com/images/I/61Bk+OGrbSL.jpg,318770,wattage,66.0 watt
https://m.media-amazon.com/images/I/71XRL3DgWLL.jpg,318770,wattage,67.0 watt
https://m.media-amazon.com/images/I/51gAGZVIoiL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/61SWjHG31VL.jpg,318770,wattage,10.0 watt
https://m.media-amazon.com/images/I/71EMvpA5H8L.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71ejlYArkYL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71yfqvsYu+L.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61tFfuK-ZSL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/51zS-A+DIjL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71iOFvvI6XL.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/618BR3uDfJL.jpg,318770,wattage,10.0 watt
https://m.media-amazon.com/images/I/71SMGLJX9nL.jpg,746096,wattage,95.0 watt
https://m.media-amazon.com/images/I/71Nq1Uw7NoL.jpg,746096,wattage,95.0 watt
https://m.media-amazon.com/images/I/71CBQEm86TL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71+9ZnHvFxL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71nxTmIgR8L.jpg,892291,wattage,30.0 watt
https://m.media-amazon.com/images/I/71fPPUPxvVL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/710ldxJ2RuL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/81IAA-0SKlL.jpg,412008,wattage,5.0 watt
https://m.media-amazon.com/images/I/716fgIYkosS.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/81TxjU-0OML.jpg,318770,wattage,27.0 watt
https://m.media-amazon.com/images/I/61loH+jqukL.jpg,318770,wattage,25.0 watt
https://m.media-amazon.com/images/I/714bzi7pOgL.jpg,752266,wattage,1.0 watt
https://m.media-amazon.com/images/I/71hNAw+i7qL.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/81u5rmlDUaL.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/71mnsYPX5cL.jpg,179080,wattage,475.0 watt
https://m.media-amazon.com/images/I/61V79+5wWZL.jpg,124643,wattage,24.0 watt
