image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/71nywfWZUwL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,voltage,"[100.0, 240.0] volt"
https://m.media-amazon.com/images/I/81JGAcnf39L.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/81xeFGugw6L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71Ye12U8zRL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61UjKZyijBL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61v1IQDiIbL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81Qf73SxLaL.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/81hGUpAFNJL.jpg,922709,voltage,7.0 volt
https://m.media-amazon.com/images/I/71iSbwHDcdL.jpg,648011,voltage,"[175.0, 265.0] volt"
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,voltage,240.0 volt
https://m.media-amazon.com/images/I/71KGqjaeU3L.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/71MG6eEeFZS.jpg,965518,voltage,18.0 volt
https://m.media-amazon.com/images/I/51xK4g4F03S.jpg,271537,voltage,240.0 volt
https://m.media-amazon.com/images/I/51R15QuIuyL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/51vgDwEY7xL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71U6lF5xVsL.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/51zeZBf-HcL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/616vBbocrvL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/814BwteCiwL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71LlzAFiptL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71pvXAM5PWL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/81cYIj47SPL.jpg,746096,voltage,24.0 volt
https://m.media-amazon.com/images/I/61Kzp6mUyDL.jpg,140266,voltage,230.0 volt
https://m.media-amazon.com/images/I/61BJZI+N6FL.jpg,271537,voltage,5.0 volt
https://m.media-amazon.com/images/I/71dQhAkuiXL.jpg,271537,voltage,5.0 volt
https://m.media-amazon.com/images/I/71W7WvEFKhL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/1yw53vfQtS.jpg,179080,voltage,25.0 volt
https://m.media-amazon.com/images/I/71yMHX+ppyL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/81TRyizCNWL.jpg,752266,voltage,12.0 volt
https://m.media-amazon.com/images/I/71BszUAOVeL.jpg,752266,voltage,110.0 volt
https://m.media-amazon.com/images/I/71aSE8GfbQL.jpg,752266,voltage,250.0 volt
https://m.media-amazon.com/images/I/71Svyb9HpEL.jpg,186035,voltage,230.0 volt
https://m.media-amazon.com/images/I/716eknov7+L.jpg,186035,voltage,"[11.0, 17.0] volt"
https://m.media-amazon.com/images/I/71HMCudrCOL.jpg,186035,voltage,18.0 volt
https://m.media-amazon.com/images/I/717AMtZbXbL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/71Edx6LSxlL.jpg,752266,voltage,"[220.0, 250.0] volt"
https://m.media-amazon.com/images/I/91p1UNmCN+L.jpg,752266,voltage,2.0 volt
https://m.media-amazon.com/images/I/71zg2mEURtL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/715w2NfWfaL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/51Cd+lg-fRL.jpg,709627,voltage,7.2 volt
https://m.media-amazon.com/images/I/71OEmk050TL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71GplQHvFHL.jpg,140266,voltage,5.0 volt
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,voltage,30.0 volt
https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,voltage,220.0 volt
https://m.media-amazon.com/images/I/81fYO+HP5QL.jpg,186035,voltage,0.5 volt
https://m.media-amazon.com/images/I/61J3MWhOgkL.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/61pZJrFLlJL.jpg,752266,voltage,"[220.0, 240.0] volt"
